onestop_id,spec,urls.static_current,urls.realtime_vehicle_positions,urls.realtime_trip_updates,urls.realtime_alerts,agencies,last_fetch_at,last_fetch_success,last_fetch_response_code,last_ok_fetch_at,last_ok_fetch_success,last_ok_fetch_response_code,most_recent_feed_version_sha1,most_recent_feed_version_fetched_at,tag_status,tag_unstable_url,tag_manual_import,adm0_name0,adm1_name0,adm0_name1,adm1_name1,adm0_name2,adm1_name2,adm0_name3,adm1_name3,adm0_name4,adm1_name4
f-u9cm-panevėžioautobusųparkas,GTFS,https://www.stops.lt/panevezys/panevezys/gtfs.zip,,,,,2025-01-17T23:06:54.3424Z,True,200,2025-01-17T23:06:54.3424Z,True,200,03e3ee0a49bc315ba2d06f9ed9fb7da6bdd71a7f,2024-10-24T23:10:54.855011Z,,,,,,,,,,,,,
f-djn-votran,GTFS,http://realtimevotran.availtec.com/InfoPoint/gtfs-zip.ashx,,,,Votran,2025-01-17T23:23:59.569546Z,True,200,2025-01-17T23:23:59.569546Z,True,200,85f54563147037543794eaba6349f647290ee142,2025-01-14T16:18:37.697452Z,,,,United States of America,Florida,,,,,,,,
f-wdw-manila,GTFS,https://github.com/sakayph/gtfs/archive/master.zip#gtfs-master,,,,"Manila Light Rail Transit Authority, LTFRB, Manila Metro Rail Transit Corporation, MARINA, Philippine National Railways, The Fort Bus",2025-01-17T13:32:55.177333Z,True,200,2025-01-17T13:32:55.177333Z,True,200,70efd19a88766f63dc1037009d5fe2d188499bbb,2020-07-28T04:39:20.090738Z,,,,Philippines,Makati,Philippines,Manila,Philippines,Quezon City,Philippines,Mandaluyong City,Philippines,Laguna
f-wcb4-cebu~dotc,GTFS,https://github.com/transitland/gtfs-archives-not-hosted-elsewhere/raw/master/phl-cebu.zip#GTFS_feed,,,,"Department of Transportation, Cebu (DOTC)",2025-01-17T17:00:28.284032Z,True,200,2025-01-17T17:00:28.284032Z,True,200,e3ef3d10bfdcc8637fc74872310f1cac5852e90b,2020-07-28T04:48:10.76263Z,,,,Philippines,Cebu,,,,,,,,
f-f2k2-laregiedetransportencommundelavilledeshawiniganrtcs,GTFS,https://app.mecatran.com/urb/ws/feed/c2l0ZT1zaGF3aW5pZ2FuO2NsaWVudD1zZWxmO2V4cGlyZT07dHlwZT1ndGZzO2tleT03MjQxM2QzMTNiMmM1ZTY2MWIwMzJlN2E0YTY4NWU0YTI1MzUwNzZi,,,,RTCS,2025-01-17T17:12:51.629901Z,True,200,2025-01-17T17:12:51.629901Z,True,200,37cf2c3be46a3923d3d32f1f28bab592e8ad6d72,2025-01-07T22:06:50.736537Z,,,,Canada,Québec,,,,,,,,
f-wdw4-p2p,GTFS,https://github.com/sakayph/p2p-gtfs/archive/master.zip#p2p-gtfs-master,,,,"HM Transport Inc. and Robinsons Malls, Froehlich Tours, RRCG Transport, Lingkod Pinoy Bus Liner, Inc., MetroExpress, Tas Trans",2025-01-17T19:21:07.413221Z,True,200,2025-01-17T19:21:07.413221Z,True,200,2658f87dd2bdc2c8397200e45da36885aacdd37a,2020-07-28T04:39:22.95257Z,,,,Philippines,Muntinlupa,Philippines,Caloocan,Philippines,Quezon City,Philippines,Makati,Philippines,Cavite
f-dpx-townofforterietransitsystem~niagarafallstransit~niagarapar,GTFS,http://68.71.24.110/gtfs/GTFSExport.zip,,,,Niagara Region Transit,2025-01-17T11:22:27.415578Z,True,200,2025-01-17T11:22:27.415578Z,True,200,426c2245d654e819080e21754d13489cb81985b5,2024-12-21T11:14:25.818373Z,,,,United States of America,New York,Canada,Ontario,,,,,,
f-sr7-societatrasportiprovincialespa,GTFS,https://datahub.io/dataset/289cecea-0162-4ef7-bfab-7872299defa8/resource/8e7992ee-ac03-4b09-a0a9-4a54ba367336/download/gtfs.zip,,,,Società Trasporti Provinciale S.p.A.,2025-01-18T01:32:21.760813Z,False,404,2024-03-06T08:19:29.906927Z,True,200,0768cb7deb6f2139692edf42a73f6b2927404350,2017-04-11T13:35:43.297018Z,,true,,Italy,Bari,Italy,Taranto,,,,,,
f-srk0-autolineescoppio,GTFS,https://datahub.io/dataset/289cecea-0162-4ef7-bfab-7872299defa8/resource/f2537ad4-4943-433a-a5a8-fc7db433f30b/download/gtfs.zip,,,,Autolinee Scoppio,2025-01-17T23:56:15.615332Z,False,404,2024-03-06T08:40:28.76602Z,True,200,27fcc7d19f146fb939c975db90ffc1acd05e86cc,2017-04-11T13:40:09.04961Z,,,,Italy,Bari,,,,,,,,
f-u0x5-swunahverkehrulm~neu~ulmgmbh,GTFS,https://gtfs.swu.de/daten/SWU.zip,,,,SWU Verkehr GmbH,2025-01-17T09:19:19.606024Z,True,200,2025-01-17T09:19:19.606024Z,True,200,3162cbc93ba34a3e0e6d8bc99b353c29882b8249,2024-01-24T09:32:43.893754Z,,,,Germany,Baden-Württemberg,Germany,Bayern,,,,,,
f-dp9e-belleurbansystem,GTFS,https://racine.connexionz.net/rtt/public/utility/gtfs.aspx,,,,Ryde Racine,2025-01-17T23:24:05.982267Z,True,200,2025-01-17T23:24:05.982267Z,True,200,4018fedb8cd272d9089faa0ff4a8b0d7af97a9d2,2025-01-01T15:04:07.168885Z,,,,United States of America,Wisconsin,,,,,,,,
f-cbdbx-citiesareatransit,GTFS,https://catprowler.org/gtfs,,,,Cities Area Transit - Grand Forks,2025-01-17T19:36:05.011548Z,True,200,2025-01-17T19:36:05.011548Z,True,200,96734abafde57c5aabb6c64ede3dd7f033dc1380,2024-11-24T02:47:19.46426Z,,,,United States of America,North Dakota,,,,,,,,
f-cb74-matbus,GTFS,https://ridematbus.com/gtfs,,,,MATBUS,2025-01-17T20:13:17.479296Z,True,200,2025-01-17T20:13:17.479296Z,True,200,8e6cd1dad56028bb07273d20f4f90acadb5f1cd0,2025-01-13T11:33:34.70265Z,,,,United States of America,North Dakota,United States of America,Minnesota,,,,,,
f-c8vx-thecityofregina,GTFS,https://opengis.regina.ca/reginagtfs/google_transit.zip,,,,The City of Regina,2025-01-17T19:28:52.09697Z,True,200,2025-01-17T19:28:52.09697Z,True,200,d8e2f65756d73af06d6fea145a796f1e8bdcb09c,2024-12-19T15:02:32.053357Z,,,,Canada,Saskatchewan,,,,,,,,
f-f2hf-sociétédetransportdesherbrooke,GTFS,https://gtfs.sts.qc.ca:8443/gtfs/client/GTFS_clients.zip,,,,"Service opéré par Taxis de Sherbrooke, Société de Transport de Sherbrooke",2025-01-17T20:54:11.735541Z,True,200,2025-01-17T20:54:11.735541Z,True,200,8cd4d7e1ddaebbb5bdb88fb3db96daf075a26e61,2024-12-17T09:40:38.146099Z,,,,Canada,Québec,,,,,,,,
f-f81y-codiactranspo,GTFS,https://www7.moncton.ca/opendata/google_transit.zip,,,,Codiac Transpo,2025-01-17T19:00:19.591754Z,True,200,2025-01-17T19:00:19.591754Z,True,200,c797bb79a1dd7b716f42b7f3de7f198906c62ef7,2024-11-14T23:32:05.578805Z,,,,Canada,New Brunswick,,,,,,,,
f-srk01-comunedigioiadelcolle,GTFS,https://datahub.io/dataset/289cecea-0162-4ef7-bfab-7872299defa8/resource/e2b2a650-eb84-4153-ae13-697da9c738fc/download/gtfs.zip,,,,Comune di Gioia del Colle,2025-01-17T11:58:32.467962Z,False,404,2024-03-06T10:31:30.160398Z,True,200,c54e44c23d7ddca73b6f6672c37ed0fc9bbbd3e0,2017-05-02T20:55:52.319182Z,,,,Italy,Bari,,,,,,,,
f-dr7-ulstercountyareatransit,GTFS,https://s3.amazonaws.com/datatools-511ny/public/UCAT_Ulster_County_Area_Transit.zip,,,,Ulster County Area Transit,2025-01-17T20:56:49.135903Z,True,200,2025-01-17T20:56:49.135903Z,True,200,cc8f16341eff351ae0d08f3d3e24190b838e6b06,2024-03-18T19:17:40.959915Z,,,,United States of America,New York,,,,,,,,
f-u1j-kvbkölnerverkehrs~betriebeag~wupsiwupsigmbh~dbdeutschebahn,GTFS,http://download.vrsinfo.de/gtfs/google_transit.zip,,,,"KVB Kölner Verkehrs-Betriebe AG, wupsi wupsi GmbH, SWB Stadtwerke Bonn Verkehrs GmbH, RSVG Rhein-Sieg-Verkehrsgesellschaft mbH, OVAG Oberbergische Verkehrsgesellschaft mbH, RVK Regionalverkehr Köln GmbH NL Meckenheim, RVK Regionalverkehr Köln GmbH NL Euskirchen, RVK Regionalverkehr Köln GmbH NL Berg.Gladb., RVK Regionalverkehr Köln GmbH NL Wermelsk., REVG Rhein-Erft-Verkehrsgesellschaft mbH, BB Bürgerbus, SVE Stadtverkehr Euskirchen GmbH, SVH Stadtwerke Hürth AöR, Abt. ÖPNV, StWB Stadtwerke Brühl, VH OKUNA GmbH, KGW Kraftverkehr Gebr. Wiedenhoff GmbH&Co.KG, SCH Karl Schäfer Reisen GmbH, SWW Stadtwerke Wesseling GmbH, BSM Bahnen der Stadt Monheim, TR trans regio Deutsche Regionalbahn GmbH, RTB Rurtalbahn GmbH, HLB Hessische Landesbahn GmbH",2025-01-17T23:03:22.937017Z,True,200,2025-01-17T23:03:22.937017Z,True,200,2b66dec1c8c055aeb3615a87704b1d89a520ebba,2025-01-17T22:54:01.36058Z,,,,Germany,Rheinland-Pfalz,Germany,Hessen,Germany,Nordrhein-Westfalen,,,,
f-u0f7d-pastelmavilleestbelle,GTFS,https://www.data.gouv.fr/fr/datasets/r/43053be6-e26d-4b2c-b157-cb529c1bedeb,,,,Saint_Quentin Mobilite,2025-01-17T23:07:09.36678Z,False,404,2025-01-15T18:53:32.94562Z,True,200,8b1d5a87fa2965aa15ccaad2f344450a89bc197b,2024-11-13T23:26:10.496201Z,,,,France,Aisne,,,,,,,,
f-djwq-chathamareatransit,GTFS,https://catchacat.org/wp-content/uploads/March-2024-GTFS-3624.zip,,,,Chatham Area Transit,2025-01-17T14:00:50.899272Z,False,404,2024-12-17T05:18:44.325324Z,True,200,aa6340447cc581bb7fec62ca6c2323ed69165e19,2024-06-10T18:18:57.973646Z,,true,,United States of America,Georgia,,,,,,,,
f-u0g-tec,GTFS,https://opendata.tec-wl.be/Current%20GTFS/TEC-GTFS.zip,,,,"TEC Brabant Wallon, TEC Charleroi, TEC Hainaut, TEC Liège - Verviers, TEC Namur - Luxembourg",2025-01-17T22:16:45.115596Z,True,200,2025-01-17T22:16:45.115596Z,True,200,d93642f29731a34dbe772738591a7f937beba58e,2025-01-17T21:24:10.639068Z,,,,Belgium,Liege,Belgium,Walloon Brabant,Belgium,Namur,Belgium,Brussels,Belgium,Luxembourg
f-u1-delijn,GTFS,https://api.delijn.be/gtfs/static/v3/gtfs_transit.zip,,,,De Lijn,2025-01-17T20:44:54.449756Z,True,200,2025-01-17T20:44:54.449756Z,True,200,f6c4a70028bc769c836ba6b8be02ff25a5db0a28,2025-01-17T19:42:03.586522Z,,,,Belgium,Antwerp,Belgium,Brussels,Belgium,East Flanders,Belgium,Flemish Brabant,Belgium,Limburg
f-9qh1-norwalktransitsystem,GTFS,https://nts.rideralerts.com/InfoPoint/gtfs-zip.ashx,,,,Norwalk Transit System,2025-01-17T18:40:42.695594Z,True,200,2025-01-17T18:40:42.695594Z,True,200,c3c711e3bf4b35800a735ba903b241e76b7316e3,2025-01-03T16:08:02.602085Z,,,,United States of America,California,,,,,,,,
f-u2hy-biokomnonprofitkft,GTFS,http://mobilitas.biokom.hu/gtfs,,,,Tüke Busz Zrt.,2025-01-17T14:27:16.915001Z,True,200,2025-01-17T14:27:16.915001Z,True,200,3b5eab8abca12454c7f4f2febe24003207f48b92,2025-01-10T00:02:16.669801Z,,,,Hungary,Pécs,,,,,,,,
f-u2wc-mvkzrt,GTFS,http://gtfs.cdata.hu/mvkzrt.zip,,,,MVK Zrt. (Miskolc),2025-01-17T17:16:03.607441Z,True,200,2025-01-17T17:16:03.607441Z,True,200,9e3d9da1e491d9bb46ad16b5091615ebdba1d831,2025-01-17T16:18:55.291871Z,,,,Hungary,Miskolc,,,,,,,,
f-r6-nswtrainlink~sydneytrains~buswayswesternsydney~interlinebus,GTFS,https://api.transport.nsw.gov.au/v1/publictransport/timetables/complete/gtfs,,,,"train replacement bus operators, train replacement bus operators, Busways R1, Busways R1, Transit Systems NSW SW, Transit Systems NSW, Transit Systems NSW, CDC NSW R4, CDC NSW R4, CDC NSW R4, Busways North West, Sydney Trains, NSW Trains, Busways OMR6, Redbus CDC NSW, Keolis Downer Northern Beaches, Sydney Metro, Transdev John Holland Buses, Transdev John Holland Buses, Transdev John Holland Buses, U-Go Mobility, Premier Illawarra, Northern Rivers Buslines, CDC NSW R14, Transit Systems NSW, U-Go Mobility, Captain Cook Cruises, Palm Beach Ferry Service, Church Point Ferry Service, Manly Fast Ferry, Brooklyn Ferry Service, Central Coast Ferries, Clarence River Ferries, Cronulla Ferries, Rover Coaches, Hunter Valley Buses, Hunter Valley Buses, Port Stephens Coaches, Cabonne Bus Lines, Langley's Coaches, Dubbo Buslines, W A Darcy, Western Road Liners, PM & SJ Gray Bus Services Pty Ltd, Forbes Buslines, Paul Jeffery, Bushtrack Bus Company Pty Ltd, Curr Buses Pty Ltd, Western Road Liners, Cabonne Bus Lines, Coonabarabran Town Service, Ogdens Coaches, Forbes Buslines, Condobolin Buses, NRC Buses Pty Ltd, G & A Parker, N Best, PA & SN Livingstone, Bushtrack Bus Company Pty Ltd, Wilson, Susan Gai, Cabonne Bus Lines, Prugger's Bus and Coach Service, Cumnock Bus Company Pty Ltd, DKCH O'Connor Pty Ltd, Langley's Coaches, Burn, Barry, Skelly's Bus, Burn, Barry, Court, Michael, P A Wyner, ET & DF Wright & Sons Pty Ltd, Deaman, Troy, Rhonda Horsburgh, BR & PA Stephens, Cabonne Bus Lines, Lajeanca Pty Ltd, Grace Coaches, Langley's Coaches, Langley's Coaches, Haase, Ian, McConnachie Bus Service, David Wright, Havercroft, Mathew Thomas, C W & A M Martin, Curr Buses Pty Ltd, Cumnock Bus Company Pty Ltd, LJ Grindrod, ML Grindrod & YO Grindrod, Bushtrack Bus Company Pty Ltd, Coolah Valley Buses Pty Ltd, Merv Hennock and Sons Pty Ltd, Dubbo Buslines, Leeson, Matthew, Gooloogong Bus Service, Vanes Bus Service, S & KJ Beer, Bushtrack Bus Company Pty Ltd, CLMM Pty Ltd, Matthews, Lyndon, A & M A Sciberras, R.J Sams & W.A Sharkey",2025-01-17T22:57:28.259305Z,True,200,2025-01-17T22:57:28.259305Z,True,200,030b216e18040b6f8156353d34d56761e9447a51,2025-01-17T21:47:24.677741Z,,,,Australia,New South Wales,,,,,,,,
f-dqcjr-dccirculator,GTFS,https://drive.google.com/uc?export=download&id=1Od3n1EGNqUBuW-ML3cDwz4u8aEIu30vK,,,,DC Circulator,2025-01-18T01:32:27.395313Z,False,404,2024-01-10T18:43:21.143801Z,True,200,81ca76f432bda259efa27cfdbcf60a70c6d25384,2023-09-27T22:54:14.090144Z,,,,United States of America,District of Columbia,,,,,,,,
f-dnq-charlotteareatransitsystem,GTFS,https://gtfsrealtime.ridetransit.org/GTFSStatic/api/GTFSDownload/GTFS.zip,,,,CATS,2025-01-17T13:38:09.23771Z,True,200,2025-01-17T13:38:09.23771Z,True,200,938b3dd22938f88a9f57114c5e7ea6518119dbe7,2024-12-19T07:11:23.539772Z,,,,United States of America,North Carolina,,,,,,,,
f-xn4q-藤枝市,GTFS,http://opentrans.it/feed/gtfs/5697423099822080/gtfs.zip,,,,藤枝市,2025-01-17T17:38:19.784862Z,False,404,,,,9194f66f51e0cfa918aa0a74fed59a871382b258,2020-06-30T17:06:30.327646Z,,,,Japan,Shizuoka,,,,,,,,
f-srb-tperspa~ferrara,GTFS,https://solweb.tper.it/web/tools/open-data/open-data-download.aspx?source=solweb.tper.it&filename=gommagtfsfe&version=20240312&format=zip,,,,TPER spa,2025-01-17T21:22:54.810017Z,False,200,2024-05-28T18:17:00.290158Z,True,200,d342decbd49b032cf8eab9ecce4b642a6b28fffb,2024-03-19T21:12:49.504177Z,,true,,Italy,Ferrara,Italy,Bologna,Italy,Ravenna,,,,
f-eysb-empresamalagueñadetransportes,GTFS,https://datosabiertos.malaga.eu/recursos/transporte/EMT/lineasYHorarios/google_transit_txt.zip,,,,Empresa Malagueña de Transportes,2025-01-18T02:26:04.660546Z,False,200,2022-05-12T21:02:05.195776Z,True,200,b9d7db6a2aedf2e4b31ae4c7380893fa21fc316d,2017-06-04T16:00:08.612942Z,,true,,Spain,Málaga,,,,,,,,
f-spez-paysdaixmobilite,GTFS,https://app.mecatran.com/utw/ws/gtfsfeed/static/mamp?apiKey=60327e505a214c77303f52206f11483069257343,,,,"Aix en Bus, Ciotabus, Envia, Lebateau, Lecar / Cartreize, Lecar / Pays d'Aix Mobilité, LER ! ZOU, Les Bus de l'Etang, Les bus de la Côte Bleue, Les bus de la Marcouline, Les bus des Cigales, Les bus des Collines, Les Lignes de l'Agglo, Libébus, RTM, SNCF / TER, Ulysse",2025-01-17T22:30:47.40554Z,True,200,2025-01-17T22:30:47.40554Z,True,200,8ba501231645f350984858ecff957be322967ff0,2025-01-17T21:54:44.407991Z,,,,France,Gard,France,Alpes-Maritimes,France,Bouches-du-Rhône,France,Hautes-Alpes,France,Alpes-de-Haute-Provence
f-gbp7-carabus~transdevroyanatlantique,GTFS,https://data.agglo-royan.fr/dataset/9b761974-a195-4e33-91b7-ecee3b368016/resource/d4915904-ebd0-43cf-9b35-fbfc04ce91fd/download/gtfs_20220914_01.zip,,,,carabus - Transdev Royan Atlantique,2025-01-17T16:10:41.75277Z,True,200,2025-01-17T16:10:41.75277Z,True,200,d4fa2a2dd53bfcc6f27d2a7cf27bcfb4813f5c44,2024-08-27T04:13:38.525883Z,,,,France,Charente-Maritime,,,,,,,,
f-ezjm-consorcioregionaldetransportesdemadrid,GTFS,http://crtm.maps.arcgis.com/sharing/rest/content/items/aaed26cc0ff64b0c947ac0bc3e033196/data,,,,Consorcio Regional de Transportes de Madrid,2025-01-17T18:35:21.786942Z,True,200,2025-01-17T18:35:21.786942Z,True,200,7d64f803091592ce58d5f7ca7ed4531bb8ed733f,2024-08-28T04:14:49.889121Z,,,,Spain,Madrid,,,,,,,,
f-eyc-cp,GTFS,https://publico.cp.pt/gtfs/gtfs.zip,,,,CP - Comboios de Portugal,2025-01-17T19:35:10.360919Z,True,200,2025-01-17T19:35:10.360919Z,True,200,e6b50c1f9ba349bad41e474b7b610c8a48b3d3f1,2025-01-15T14:23:47.311197Z,,,,Portugal,Lisboa,Portugal,Porto,Portugal,Aveiro,,,,
f-dr5r-nycferry,GTFS,http://nycferry.connexionz.net/rtt/public/utility/gtfs.aspx,,,,NYC Ferry,2025-01-18T00:34:07.833259Z,True,200,2025-01-18T00:34:07.833259Z,True,200,75f426969e24985ca5899ca963116d027fb6367b,2025-01-02T18:11:10.398612Z,,,,United States of America,New York,,,,,,,,
f-dr7-nywaterway,GTFS,https://s3.amazonaws.com/data.bytemark.co/nywaterway/nywaterway.zip,,,,NY Waterway,2025-01-17T18:40:44.770768Z,True,200,2025-01-17T18:40:44.770768Z,True,200,294a800e516e0a8fddc652e005732ed9ac505e19,2023-06-29T19:00:55.081076Z,,,,United States of America,New York,United States of America,New Jersey,,,,,,
f-dpeg-capitalareatransportationauthority,GTFS,http://developers.cata.org/gtfsdownload.ashx?key=5b4690ed-0a69-4320-897b-7d92def4b96f&data=base,,,,Capital Area Transportation Authority,2025-01-17T19:20:54.400861Z,True,200,2025-01-17T19:20:54.400861Z,True,200,cf219b45ae1ef93bfdf55b23d4c0174f3ce8c2e0,2024-12-27T01:05:42.899786Z,,,,United States of America,Michigan,,,,,,,,
f-c262f-uniongaptransit,GTFS,https://data.trilliumtransit.com/gtfs/uniongap-wa-us/uniongap-wa-us.zip,,,,Union Gap Transit,2025-01-17T13:46:33.655651Z,True,200,2025-01-17T13:46:33.655651Z,True,200,662910d554b031b42b55dbde867f8fbf7c90e7c2,2024-10-09T22:17:31.970697Z,,,,United States of America,Washington,,,,,,,,
f-c23n-microsoftshuttles,GTFS,https://github.com/cookieguru/microsoft-gtfs/releases/download/20150518150359/gtfs_20150518150359.zip,,,,Microsoft Shuttles,2025-01-17T13:11:57.313464Z,True,200,2025-01-17T13:11:57.313464Z,True,200,06b21be3ea4972db7e8e69cb7e701c36cef7f604,2017-07-26T02:34:58.001292Z,,,,United States of America,Washington,,,,,,,,
f-rb1g2-metrotimaru,GTFS,,,,,Metro Timaru,2024-06-03T18:10:51.277707Z,False,200,,,,134fb475bc36012b72d4da441fd4c67abe057467,2021-09-27T15:00:50.804949Z,archived,,,New Zealand,Canterbury,,,,,,,,
f-dr5r-mtanewyorkcitytransit,GTFS,http://web.mta.info/developers/files/google_transit_supplemented.zip,,,,,2025-01-17T23:22:02.332757Z,True,200,2025-01-17T23:22:02.332757Z,True,200,f5020a3718d7609bbabda3e0d0c64fbf5c2fda89,2025-01-17T22:32:54.889924Z,,,true,,,,,,,,,,
f-9q9p-countyconnection,GTFS,http://cccta.org/GTFS/google_transit.zip,,,,,2025-01-18T00:10:08.359833Z,True,200,2025-01-18T00:10:08.359833Z,True,200,e6cd2aea18120bffbc42a46753ccaaab45e3527b,2025-01-14T17:58:10.642207Z,,,true,,,,,,,,,,
f-c23n-welcometoamazonslushuttle,GTFS,https://sea-shuttles.com/gtfs.zip,,,,division_id:206,2025-01-17T13:17:40.666993Z,False,,,,,ab731d77311c3d177153964f90dd83ee22bf172f,2020-08-04T06:33:00.641078Z,,,,United States of America,Washington,,,,,,,,
f-rb-atairporter380~manukauorangebus~tranzalpinerailway~abeltasm,GTFS,,,,,"AT Airporter 380 - Manukau (Orange Bus), TranzAlpine Railway, ScenicNZ Abel Tasman, awesomeNZ, Bush and Beach, Dart River Jet Safaris, Fullers GreatSights Bay Of Islands, French Connection, Fullers GreatSights Bay Of Islands, Gray Line New Zealand, GreatSights, Hanmer Connections, Hammonds Scenic Tours, Hassle-free Tours, Hukafalls Jet, Hobbiton Movie Set Tours, InterCity, Interislander Ferry, InterCity Link, Kaitiaki Adventures, Kawarau Jet, Limousine South, SkyBus, Shotover Jet, Skip Travel, Tamaki Evening Experience, Taylor's Tours, Tracknet, Tranzit Coachlines Wairarapa, Weta Workshop, Yello Cabs",2024-06-03T17:55:50.739869Z,False,404,,,,abe19b4fe6bf8f809da813b173491ea6e0bd50c2,2019-04-28T06:30:09.742746Z,archived,,,New Zealand,Canterbury,New Zealand,Otago,New Zealand,Bay of Plenty,New Zealand,Wellington,New Zealand,Tasman District
f-dqcm2-dcstreetcar,GTFS,https://mjcaction.com/MJC_GTFS_Public/dcstreetcar_gtfs.zip,,,,DC Streetcar,2025-01-18T00:54:59.95332Z,True,200,2025-01-18T00:54:59.95332Z,True,200,4a6be9c42df5ca88a206d3906b6b1940fb9eeeaa,2023-09-27T22:54:16.727409Z,,,,United States of America,District of Columbia,,,,,,,,
f-srbj1-tperspa~blq~aeroporto,GTFS,https://solweb.tper.it/web/tools/open-data/open-data-download.aspx?source=solweb.tper.it&filename=gtfsmex&version=20240115&format=zip,,,,Marconi Express,2025-01-17T16:54:31.203711Z,False,200,2024-12-22T19:31:58.075402Z,True,200,c52fb80fdc3f5af43a8503fa618cf6ee1cdbbdbb,2024-03-06T23:46:39.116503Z,,true,,Italy,Bologna,,,,,,,,
f-srb-tperspa~bologna,GTFS,https://solweb.tper.it/web/tools/open-data/open-data-download.aspx?source=solweb.tper.it&filename=gommagtfsbo&version=20240305&format=zip,,,,TPER spa,2025-01-17T17:46:24.727445Z,False,200,2024-03-28T20:07:34.697857Z,True,200,a67bd92f4855def82d5477f86f7d79e631638cd5,2024-03-08T23:44:30.843685Z,,true,,Italy,Bologna,,,,,,,,
f-u2mw-weekendbus,GTFS,http://apps.weekendbus.hu/gtfs/google_transit.zip,,,,Weekendbus,2025-01-17T16:13:25.911849Z,True,200,2025-01-17T16:13:25.911849Z,True,200,2760ff1aea1b76ee2dfaf6b27031c051b662ef6c,2023-11-30T23:02:06.616687Z,,,,Hungary,Pest,Hungary,Budapest,,,,,,
f-9vrf-neworleansrta,GTFS,https://www.norta.com/OpnesourceData/Download,,,,NORTA,2025-01-17T12:04:51.482766Z,True,200,2025-01-17T12:04:51.482766Z,True,200,657c73a7bf5bd252f272b8309b5be14236b562d0,2025-01-13T03:26:38.89739Z,,,,United States of America,Louisiana,,,,,,,,
f-u2ed-wienerlinien~wlb,GTFS,https://www.wienerlinien.at/ogd_realtime/doku/ogd/gtfs/gtfs.zip,,,,"Wiener Linien GmbH & Co KG, Wiener Lokalbahnen GmbH",2025-01-17T23:45:03.84008Z,True,200,2025-01-17T23:45:03.84008Z,True,200,2354d14256469bf430ec135f23f2de86af71a97f,2025-01-13T14:41:58.566701Z,,,,Austria,Wien,Austria,Niederösterreich,,,,,,
f-wvux-福岡市営渡船,GTFS,http://www.city.fukuoka.lg.jp/data/open/cnt/3/59675/1/fukuokasiei_tosen_GTFSfeeds.zip,,,,福岡市営渡船,2025-01-18T00:05:11.299432Z,False,404,2024-04-01T10:51:23.625038Z,True,200,a9b6adb9282bf433b0a8a443e81f2979fd6cbd4c,2022-03-10T07:00:47.563276Z,,,,Japan,Fukuoka,,,,,,,,
f-dr997-tompkinsconsolidatedareatransit,GTFS,https://s3.amazonaws.com/tcat-gtfs/tcat-ny-us.zip,,,,Tompkins Consolidated Area Transit Inc,2025-01-17T14:53:45.031009Z,True,200,2025-01-17T14:53:45.031009Z,True,200,723478315503ebf1ed3565efae0f6e87b31008ce,2025-01-15T10:23:50.27913Z,,,,United States of America,New York,,,,,,,,
f-9rv2-valleyride,GTFS,https://www.valleyregionaltransit.org/GTFS/vrt_transit1.zip,,,,Valley Regional Transit,2025-01-17T20:10:51.81939Z,True,200,2025-01-17T20:10:51.81939Z,True,200,b231627e4cee01958f5c42e3ddff0023cc20e69b,2025-01-09T02:21:23.152953Z,,,,United States of America,Idaho,,,,,,,,
f-9r-sagestage,GTFS,https://data.trilliumtransit.com/gtfs/sagestage-ca-us/sagestage-ca-us.zip,,,,Sage Stage,2025-01-17T21:03:18.792972Z,True,200,2025-01-17T21:03:18.792972Z,True,200,9b8e3deed87e65b3a3e7fb0e7356d250384d529e,2024-09-17T20:34:28.967736Z,,,,United States of America,Oregon,United States of America,Nevada,United States of America,California,,,,
f-9zx9-thejule,GTFS,https://myride.cityofdubuque.org/gtfs/google_transit.zip,,,,The Jule,2025-01-17T12:14:23.121661Z,True,200,2025-01-17T12:14:23.121661Z,True,200,15e6d476105e733f3983c8229fc49c8e396d08cf,2024-12-03T06:19:58.844632Z,,,,United States of America,Iowa,,,,,,,,
f-djjg-lakecounty,GTFS,https://ftis.org/PostFileDownload.aspx?id=667A0,,,,Regional Transit System,2025-01-17T20:55:24.504352Z,True,200,2025-01-17T20:55:24.504352Z,True,200,345854d3f8b3f608446391807b918832e2887654,2023-10-05T04:11:16.883766Z,,true,,United States of America,Florida,,,,,,,,
f-dht-collierareatransit~cat,GTFS,https://cat.cadavl.com:4431/CAT/GTFS/GTFS_CAT.zip,,,,CAT,2025-01-17T19:08:47.669585Z,True,200,2025-01-17T19:08:47.669585Z,True,200,5a753d56dc3be0b3ae96757b1a172a58a5bfd17a,2025-01-17T18:12:22.207222Z,,,,United States of America,Florida,,,,,,,,
f-dht-leecountytransit,GTFS,https://www.leegov.com/leetran/Documents/GTFS.zip,,,,LeeTran,2025-01-17T14:21:14.510208Z,True,200,2025-01-17T14:21:14.510208Z,True,200,2cdaefac36d6b3a3a28697542d9b26b7257ab7ef,2024-12-22T16:13:51.778692Z,,,,United States of America,Florida,,,,,,,,
f-djkj-starmetro,GTFS,https://www.talgov.com/Uploads/Public/documents/starmetro/GTFS.zip,,,,StarMetro,2025-01-17T13:48:59.302173Z,True,200,2025-01-17T13:48:59.302173Z,True,200,38ffdb8612a858aa1120209e39907d73988fcebc,2025-01-09T23:58:02.762806Z,,,,United States of America,Florida,,,,,,,,
