mdb_source_id,data_type,location.country_code,location.subdivision_name,location.municipality,provider,name,urls.direct_download,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on
664,gtfs,FR,Hauts-de-France,Dunkirk,Communauté Urbaine de Dunkerque (Réseau Dk Bus),,https://www.data.gouv.fr/fr/datasets/r/c82ea9cd-f9b0-4ce3-ad04-139f4f2f1e84,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-hauts-de-france-communaute-urbaine-de-dunkerque-reseau-dk-bus-gtfs-664.zip?alt=media,https://transport.data.gouv.fr/datasets/offre-de-transports-reseau-dk-bus-de-la-communaute-urbaine-de-dunkerque-gtfs,50.9408726301608,51.0821116046432,2.0998841903565,2.6010236,2022-04-26T02:31:20+00:00
665,gtfs,AU,Tasmania,Hobart,MetroTas Hobart,,http://www.metrotas.com.au/wp-content/uploads/transit/Hobart/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-tasmania-metrotas-hobart-gtfs-665.zip?alt=media,,-43.31239511583733,-41.04707909408461,145.318106,148.303394,2022-03-16T22:00:13+00:00
666,gtfs,AU,New South Wales,Byron Bay,Byron Easybus,,https://addtransit.com/gtfsfile/54743/ByronEasybus.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-new-south-wales-byron-easybus-gtfs-666.zip?alt=media,,-28.869311578117728,-27.38539101196501,153.018619,153.61247062683103,2022-03-16T22:00:16+00:00
667,gtfs,AU,Queensland,Gladstone,Buslink Gladstone,,https://gtfsrt.api.translink.com.au/GTFS/GLT_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-queensland-buslink-gladstone-gtfs-667.zip?alt=media,,-23.960521,-23.838753,151.21067,151.370321,2022-03-16T22:00:20+00:00
668,gtfs,AU,Queensland,,Translink South East Queensland (Translink SEQ),,https://gtfsrt.api.translink.com.au/GTFS/SEQ_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-queensland-translink-south-east-queensland-translink-seq-gtfs-668.zip?alt=media,https://data.qld.gov.au/dataset/general-transit-feed-specification-gtfs-seq/resource/be7f19e5-3ee8-4396-b9eb-46f6b4ce8039,-28.172196,-26.15939,152.124238,153.543374,2022-03-16T22:00:35+00:00
669,gtfs,AU,Queensland,Caboolture,Christensens Bus and Coach,,https://gtfsrt.api.translink.com.au/GTFS/KIL_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-queensland-christensens-bus-and-coach-gtfs-669.zip?alt=media,,-27.103209,-26.923223,152.564827,152.963944,2022-03-16T22:00:39+00:00
670,gtfs,AU,Queensland,,Glass House Country Coaches,,https://gtfsrt.api.translink.com.au/GTFS/MAL_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-queensland-glass-house-country-coaches-gtfs-670.zip?alt=media,,-26.808098,-26.61763,152.850518,152.966173,2022-03-16T22:00:42+00:00
671,gtfs,AU,Queensland,Gympie,Polleys Coaches,,https://gtfsrt.api.translink.com.au/GTFS/GYM_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-queensland-polleys-coaches-gtfs-671.zip?alt=media,,-26.223348,-25.901583,152.639085,153.091887,2022-03-16T22:00:45+00:00
672,gtfs,AU,Queensland,Bundaberg,Duffy's Buses and Stewarts & Sons Coaches,Bundaberg,https://gtfsrt.api.translink.com.au/GTFS/BUN_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-queensland-duffys-buses-and-stewarts-sons-coaches-gtfs-672.zip?alt=media,https://www.data.qld.gov.au/dataset/general-transit-feed-specification-gtfs-qconnect/resource/699184c3-8c0e-44db-8a83-7e23709aefbe,-24.921379,-24.695965,152.239464,152.492233,2022-03-16T22:00:48+00:00
673,gtfs,AU,Queensland,,Trans North Innisfail,,https://gtfsrt.api.translink.com.au/GTFS/INN_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-queensland-trans-north-innisfail-gtfs-673.zip?alt=media,,-17.543952,-16.819678,145.424125,146.076331,2022-03-16T22:00:50+00:00
674,gtfs,AU,Queensland,Cairns,TransLink Sunbus Cairns,,https://gtfsrt.api.translink.com.au/GTFS/CNS_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-queensland-translink-sunbus-cairns-gtfs-674.zip?alt=media,https://www.data.qld.gov.au/dataset/general-transit-feed-specification-gtfs-qconnect/resource/9850f8e5-f572-4de7-97c5-84d45526f9bd,-17.104064,-16.743567,145.663264,145.786494,2022-03-16T22:00:53+00:00
675,gtfs,AU,Queensland,,Bowen Transit,,https://gtfsrt.api.translink.com.au/GTFS/BOW_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-queensland-bowen-transit-gtfs-675.zip?alt=media,,-20.018563,-19.970855,148.225334,148.265372,2022-03-16T22:00:55+00:00
676,gtfs,AU,Queensland,Proserpine,Whitsunday Transit,,https://gtfsrt.api.translink.com.au/GTFS/WHT_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-queensland-whitsunday-transit-gtfs-676.zip?alt=media,,-20.406011,-20.264272,148.57356,148.785562,2022-03-16T22:00:59+00:00
677,gtfs,AU,Queensland,Townsville,Sunbus Townsville,,https://gtfsrt.api.translink.com.au/GTFS/TSV_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-queensland-sunbus-townsville-gtfs-677.zip?alt=media,,-19.393504,-19.189667,146.646356,146.850212,2022-03-16T22:01:02+00:00
678,gtfs,AU,Queensland,Mackay,Mackay Transit Coaches,,https://gtfsrt.api.translink.com.au/GTFS/MKY_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-queensland-mackay-transit-coaches-gtfs-678.zip?alt=media,https://www.data.qld.gov.au/dataset/general-transit-feed-specification-gtfs-qconnect/resource/03426b3e-1ea6-4878-bd9b-cfaef7ca2b1d?truncate=30&inner_span=True,-21.422896,-21.002182,148.863599,149.226987,2022-03-16T22:01:06+00:00
679,gtfs,AU,Queensland,Magnetic Island,Translink Magnetic Island Ferry,,https://gtfsrt.api.translink.com.au/GTFS/MIF_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-queensland-translink-magnetic-island-ferry-gtfs-679.zip?alt=media,https://www.data.qld.gov.au/dataset/general-transit-feed-specification-gtfs-qconnect/resource/a7a3282c-ce87-4b4e-8b7b-70a4cc081ed6?truncate=30&inner_span=True,-19.25514,-19.158991,146.825978,146.855407,2022-03-16T22:01:09+00:00
680,gtfs,AU,Northern Territory,Darwin,"Department of Transport, Public Transport",Darwin public bus network,https://dipl.nt.gov.au/data-feeds/bus-gtfs/google-transit-darwin.zip?v=0.16.0,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-northern-territory-department-of-transport-gtfs-680.zip?alt=media,https://dipl.nt.gov.au/data/bus-timetable-data-and-geographic-information,-12.673611,-12.35262,130.82082,131.131822,2022-03-16T22:01:23+00:00
681,gtfs,AU,Tasmania,Burnie,MetroTas Burnie,,http://www.metrotas.com.au/wp-content/uploads/transit/Burnie/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-tasmania-metrotas-burnie-gtfs-681.zip?alt=media,,-41.55744214603599,-40.7606108112925,145.12451253471826,147.1571264979121,2022-03-16T22:01:29+00:00
682,gtfs,AU,Tasmania,Launceston,MetroTas Launceston,,http://www.metrotas.com.au/wp-content/uploads/transit/Launceston/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-tasmania-metrotas-launceston-gtfs-682.zip?alt=media,,-42.88489072090745,-41.00315447,146.8052311,148.3035978,2022-03-16T22:01:36+00:00
683,gtfs,AU,Northern Territory,Alice Springs,Department of Transport - Public Transport,Alice Springs public bus network,https://dipl.nt.gov.au/data-feeds/bus-gtfs/google-transit-alice-springs.zip?v=0.7.0,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-northern-territory-department-of-transport-public-transport-gtfs-683.zip?alt=media,,-23.777408,-23.668637,133.826057,133.903218,2022-03-16T22:01:42+00:00
684,gtfs,BE,Vlaams Gewest,,De Lijn,,http://gtfs.irail.be/de-lijn/de_lijn-gtfs.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/be-vlaams-gewest-de-lijn-gtfs-684.zip?alt=media,,50.6451,51.5605,2.58059,5.88695,2022-03-16T22:03:20+00:00
685,gtfs,BE,Antwerpen,,De Waterbus,,https://addtransit.com/gtfsfile/85165/DeWaterbus.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/be-antwerpen-de-waterbus-gtfs-685.zip?alt=media,,51.1431779315168,51.302229653616,4.286191463470459,4.5152118,2022-03-16T22:03:23+00:00
686,gtfs,BE,,,Société nationale des chemins de fer belges (NMBS-SNCB),,https://gtfs.irail.be/nmbs/gtfs/latest.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/be-unknown-societe-nationale-des-chemins-de-fer-belges-nmbs-sncb-gtfs-686.zip?alt=media,,48.86667,52.35,2.333333,6.133333,2022-03-16T22:03:50+00:00
687,gtfs,BR,Minas Gerais,Belo Horizonte,Empresa de Transportes e Transito de Belo Horizonte (BHTRANS) ,Supplemental,https://ckan.pbh.gov.br/dataset/af0c47bb-5a82-4ae1-874f-e45dea1397ff/resource/b2a9341e-4471-45cc-a8c0-11be805590bc/download/gtfsfiles.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/br-minas-gerais-empresa-de-transportes-e-transito-de-belo-horizonte-bhtrans-gtfs-687.zip?alt=media,https://dados.pbh.gov.br/dataset/feed-gtfs-estatico-do-sistema-suplementar,-20.02215077788596,-19.7837028260423,-44.05937769694836,-43.881705475531,2022-03-16T22:03:59+00:00
688,gtfs,CA,British Columbia,Powell River,BC Transit (Powell River Regional Transit System),,https://www.bctransit.com/data/gtfs/powell-river.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-powell-river-regional-transit-system-gtfs-688.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,49.653951,49.981554,-124.760471,-124.178869,2022-03-16T22:04:01+00:00
689,gtfs,CA,Yukon,Whitehorse,Whitehorse Transit,,https://data.whitehorse.ca/Google_transit_Feed_Docs.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-yukon-whitehorse-transit-gtfs-689.zip?alt=media,https://data.whitehorse.ca/,60.683944,60.7876185,-135.1688514,-135.0168974,2022-03-16T22:04:04+00:00
690,gtfs,CA,British Columbia,Vancouver,BC Ferries,,http://data.trilliumtransit.com/gtfs/bcferries-bc-ca/bcferries-bc-ca.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-ferries-gtfs-690.zip?alt=media,,48.5772095826738,54.2977845717889,-132.010339,-123.12942224916,2022-03-16T22:04:07+00:00
691,gtfs,CA,British Columbia,Campbell River,BC Transit (Campbell River Transit),,https://www.bctransit.com/data/gtfs/campbell-river.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-campbell-river-transit-gtfs-691.zip?alt=media,,49.869973,50.063857,-125.286389,-125.129018,2022-03-16T22:04:08+00:00
692,gtfs,CA,British Columbia,Nanaimo,BC Transit - Regional District of Nanaimo (RDN) Transit System,,http://nanaimo.mapstrat.com/current/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-regional-district-of-nanaimo-rdn-transit-system-gtfs-692.zip?alt=media,,48.774918,49.464455,-124.72594,-123.701411,2022-03-16T22:04:12+00:00
693,gtfs,CA,British Columbia,Comox Valley,BC Transit (Comox Valley Transit System),,http://comox.mapstrat.com/current/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-comox-valley-transit-system-gtfs-693.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,49.472244,49.873376,-125.147712,-124.795209,2022-03-16T22:04:14+00:00
694,gtfs,CA,British Columbia,,BC Transit (Cowichan Valley Regional Transit System),,https://www.bctransit.com/data/gtfs/cowichan-valley.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-cowichan-valley-regional-transit-system-gtfs-694.zip?alt=media,,48.418266,48.998334,-124.218623,-123.364449,2022-03-16T22:04:16+00:00
695,gtfs,CA,British Columbia,Victoria,BC Transit (Victoria Regional Transit System),,http://victoria.mapstrat.com/current/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-victoria-regional-transit-system-gtfs-695.zip?alt=media,,48.33716,48.697757,-123.795435,-123.275822,2022-03-16T22:04:36+00:00
696,gtfs,CA,British Columbia,Vancouver,TransLink West Coast Express,,http://gtfs.translink.ca/static/latest,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-translink-west-coast-express-gtfs-696.zip?alt=media,https://developer.translink.ca/ServicesGtfs/GtfsData,49.004383,49.474111,-123.423063,-122.30486,2022-03-16T22:04:57+00:00
697,gtfs,CA,British Columbia,Abbotsford,BC Transit (Central Fraser Valley Transit System),,https://www.bctransit.com/data/gtfs/central-fraser-valley.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-central-fraser-valley-transit-system-gtfs-697.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,49.004222,49.158304,-122.470676,-122.214539,2022-03-16T22:04:59+00:00
698,gtfs,CA,British Columbia,Fraser Valley,Fraser Valley Express,,https://www.bctransit.com/data/gtfs/fraser-valley-express.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-fraser-valley-express-gtfs-698.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,49.03258,49.247973,-122.895491,-121.955443,2022-03-16T22:05:00+00:00
699,gtfs,CA,British Columbia,Chilliwhack,BC Transit (Chilliwack),,https://www.bctransit.com/data/gtfs/chilliwack.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-chilliwack-gtfs-699.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,49.082095,49.382539,-122.080467,-121.419945,2022-03-16T22:05:01+00:00
700,gtfs,CA,British Columbia,,BC Transit (Sunshine Coast Transit System),,https://www.bctransit.com/data/gtfs/sunshine-coast.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-sunshine-coast-transit-system-gtfs-700.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,49.391845,49.51393,-123.91146,-123.47472,2022-03-16T22:05:02+00:00
701,gtfs,CA,British Columbia,Squamish,BC Transit (Squamish),,http://squamish.mapstrat.com/current/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-squamish-gtfs-701.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,49.696302,49.774333,-123.157502,-123.099042,2022-03-16T22:05:03+00:00
702,gtfs,CA,British Columbia,Whistler,BC Transit (Whistler Transit System),,http://whistler.mapstrat.com/current/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-whistler-transit-system-gtfs-702.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,50.077122,50.159071,-123.043635,-122.926836,2022-03-16T22:05:05+00:00
703,gtfs,CA,British Columbia,Kelowna,BC Transit (Vernon Regional Transit System),,https://www.bctransit.com/data/gtfs/vernon.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-vernon-regional-transit-system-gtfs-703.zip?alt=media,,49.939561,50.551067,-119.406769,-118.962945,2022-03-16T22:05:06+00:00
704,gtfs,CA,British Columbia,Kelowna,BC Transit (Kelowna Regional Transit System),,http://kelowna.mapstrat.com/current/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-kelowna-regional-transit-system-gtfs-704.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,49.751924,50.073517,-119.790038,-119.347167,2022-03-16T22:05:10+00:00
705,gtfs,CA,British Columbia,Nelson,BC Transit (West Kootenay Transit System),,https://www.bctransit.com/data/gtfs/west-kootenay.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-west-kootenay-transit-system-gtfs-705.zip?alt=media,,49.071572,50.296696,-118.140813,-116.896812,2022-03-16T22:05:12+00:00
706,gtfs,CA,British Columbia,Cranbrook,BC Transit (Cranbrook),,https://www.bctransit.com/data/gtfs/cranbrook.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-cranbrook-gtfs-706.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,49.489582,49.53763,-115.783128,-115.739014,2022-03-16T22:05:13+00:00
707,gtfs,CA,British Columbia,Kamloops,BC Transit (Kamloops Transit System),,http://kamloops.mapstrat.com/current/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-kamloops-transit-system-gtfs-707.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,50.634135,50.860312,-120.42291,-120.078766,2022-03-16T22:05:14+00:00
708,gtfs,CA,British Columbia,Prince George,Prince George Transit,,https://www.bctransit.com/data/gtfs/prince-george.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-prince-george-transit-gtfs-708.zip?alt=media,,53.830781,54.010517,-122.830644,-122.737908,2022-03-16T22:05:15+00:00
709,gtfs,CA,British Columbia,Fort St. John,BC Transit (Fort St John Transit System),,https://www.bctransit.com/data/gtfs/fort-st-john.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-fort-st-john-transit-system-gtfs-709.zip?alt=media,,56.231758,56.26674,-120.873862,-120.803019,2022-03-16T22:05:16+00:00
710,gtfs,CA,British Columbia,Dawson Creek,BC Transit (Dawson Creek Transit System),,https://www.bctransit.com/data/gtfs/dawson-creek.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-dawson-creek-transit-system-gtfs-710.zip?alt=media,,55.738673,55.776274,-120.253959,-120.211266,2022-03-16T22:05:17+00:00
711,gtfs,CA,Alberta,Banff,Roam Transit,,http://data.trilliumtransit.com/gtfs/roamtransit-banff-ab-ca/roamtransit-banff-ab-ca.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-alberta-roam-transit-gtfs-711.zip?alt=media,,50.8997692685086,51.4252040530679,-116.212714404789,-114.0599361464,2022-03-16T22:05:18+00:00
712,gtfs,CA,Alberta,Calgary,Calgary Transit,,https://data.calgary.ca/download/npk7-z3bj/application%2Fzip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-alberta-calgary-transit-gtfs-712.zip?alt=media,https://data.calgary.ca/stories/s/u45n-7awa/,50.854661,51.184083,-114.269483,-113.821508,2022-03-16T22:05:29+00:00
713,gtfs,CA,Alberta,Red Deer,Red Deer Transit,,https://webmap.reddeer.ca/transit/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-alberta-red-deer-transit-gtfs-713.zip?alt=media,,52.204934,52.315697,-113.859632,-113.746221,2022-03-16T22:05:39+00:00
714,gtfs,CA,Alberta,Edmonton,Edmonton Transit System,,https://gtfs.edmonton.ca/TMGTFSRealTimeWebService/GTFS/GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-alberta-edmonton-transit-system-gtfs-714.zip?alt=media,https://data.strathcona.ca/Transportation/Transit-Bus-Schedule-GTFS-Data-Feed-Zip-File/2ek5-rxs5/data?no_mobile=true,53.302688,53.704407,-113.934884,-113.218139,2022-03-16T22:06:03+00:00
715,gtfs,CA,Saskatchewan,Regina,City of Regina,,https://opengis.regina.ca/reginagtfs/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-saskatchewan-city-of-regina-gtfs-715.zip?alt=media,,50.40078,50.50887,-104.7079,-104.503773,2022-03-16T22:06:08+00:00
716,gtfs,CA,Saskatchewan,Saskatoon,Saskatoon Transit,,http://apps2.saskatoon.ca/app/data/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-saskatchewan-saskatoon-transit-gtfs-716.zip?alt=media,,52.078661,52.202189,-106.760746,-106.550137,2022-03-16T22:06:20+00:00
717,gtfs,CA,Manitoba,Winnipeg,Winnipeg Transit,,http://gtfs.winnipegtransit.com/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-manitoba-winnipeg-transit-gtfs-717.zip?alt=media,,49.763940715545736,49.96947367856984,-97.32299682965768,-96.96269333563112,2022-03-16T22:06:27+00:00
718,gtfs,CA,Ontario,Cornwall,Cornwall Transit,,http://metrolinx.tmix.se/gtfs/gtfs-cornwall.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-cornwall-transit-gtfs-718.zip?alt=media,,45.0104676437,45.0626772444,-74.77124,-74.67393,2022-03-16T22:06:29+00:00
719,gtfs,CA,Indiana,Muncie,Muncie Indiana Transit System (MITS),,http://www.mitsbus.org/wp-content/uploads/2016/11/GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-indiana-muncie-indiana-transit-system-mits-gtfs-719.zip?alt=media,,40.154119,40.231927,-85.442719,-85.329372,2022-03-16T22:06:32+00:00
720,gtfs,CA,Ontario,Windsor,Transit Windsor,,https://opendata.citywindsor.ca/Uploads/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-transit-windsor-gtfs-720.zip?alt=media,,42.042087,42.34243354,-83.103199,-82.606767,2022-03-16T22:06:34+00:00
721,gtfs,CA,Ontario,Waterloo,Grand River Transit,,http://www.regionofwaterloo.ca/opendatadownloads/GRT_GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-grand-river-transit-gtfs-721.zip?alt=media,http://www.regionofwaterloo.ca/en/regionalGovernment/GRT_GTFSdata.asp,43.335858,43.600215,-80.71477,-80.274613,2022-03-16T22:06:37+00:00
